distinction_id,property_flg,price,yield,income,built_date,building_structure,rank,struture_flg,total_units,access,address,land_area,land_rights,footprint_square,plan,management_fee,management_flg,building_area,ratio,use_districts,current_state,delivery_time
594053dkg,ONE,"1,480万円",7.37%,109.2 万円 / 9.1万円,1975年8月,鉄骨鉄筋コンクリート造2/11階建 総戸数 240戸,2/11階建,SRC造,240戸,JR京浜東北線・根岸線 大森駅  徒歩6分 京浜急行線 大森海岸駅  徒歩11分 ,東京都品川区南大井6-4-6,,所有権 ,31.84m2（バルコニー 4.51m2）,1DK西向き,"6,000円 / 3,910円",全部委託,,,,賃貸中,即時
595895c2g,ONE,"1,480万円",6.50%,102 万円 / 8.5万円,2004年2月,鉄骨鉄筋コンクリート造9/11階建 総戸数 30戸,9/11階建,SRC造,30戸,東急池上線 戸越銀座駅  徒歩5分 ,東京都品川区荏原1丁目,,所有権 ,21.84m2（バルコニー 3.17m2）,1K南東向き,"9,325円 / 10,000円",全部委託,,,,賃貸中,相談
5802856xb,ONE,"1,500万円",7.44%,111.6 万円 / 9.3万円,1999年1月,鉄筋コンクリート造3/5階建 総戸数 19戸,3/5階建,RC造,19戸,東急池上線 大崎広小路駅  徒歩4分 JR山手線 五反田駅  徒歩10分 ,東京都品川区西五反田7丁目,,所有権 ,25.92m2（バルコニー 2.4m2）,1R北東向き,"12,100円 / 5,440円",全部委託,,,,賃貸中,相談
594487j9j,ONE,"1,500万円",6.24%,93.6 万円 / 7.8万円,2002年9月,鉄骨鉄筋コンクリート造3/14階建 総戸数 75戸,3/14階建,SRC造,75戸,東急池上線 旗の台駅  徒歩5分 東急大井町線 旗の台駅  徒歩5分 ,東京都品川区旗の台,,所有権 ,19.61m2（バルコニー 2.70m2）,1K南西向き,"7,500円 / 1,500円",全部委託,,,,賃貸中,相談
606665a64,ONE,"1,510万円",6.83%,103.2 万円 / 8.6万円,2004年2月,鉄骨鉄筋コンクリート造7/11階建 総戸数 30戸,7/11階建,SRC造,30戸,東急池上線 戸越銀座駅  徒歩5分 ,東京都品川区荏原1丁目,,所有権 ,21.84m2（バルコニー 3.17m2）,1K南向き,"9,325円 / 10,000円",全部委託,,,,賃貸中,相談
607065twb,ONE,"1,510万円",6.83%,103.2 万円 / 8.6万円,2004年2月,鉄骨鉄筋コンクリート造7/11階建 総戸数 30戸,7/11階建,SRC造,30戸,東急池上線 戸越銀座駅  徒歩5分 東急目黒線 武蔵小山駅  徒歩14分 ,東京都品川区荏原1-21-5,,所有権 ,21.84m2（バルコニー 3.17m2）,1K,"9,325円 / 10,000円",全部委託,,,,賃貸中,即時
596480u4m,ONE,"1,540万円",5.92%,91.26 万円 / 7.6万円,1993年7月,鉄骨鉄筋コンクリート造11/14階建 総戸数 123戸,11/14階建,SRC造,123戸,京浜急行線 鮫州駅  徒歩4分 ,東京都品川区東大井2丁目,,所有権 ,22.97m2（バルコニー 4.53m2）,1R東南向き,"4,320円 / 1,260円",全部委託,,,,賃貸中,即時
577361gnj,ONE,"1,550万円",8.51%,132 万円 / 11.0万円,1980年10月,鉄骨鉄筋コンクリート造2/13階建 総戸数 18戸,2/13階建,SRC造,18戸,東急池上線 戸越銀座駅  徒歩5分 都営浅草線 戸越駅  徒歩7分 東急目黒線 武蔵小山駅  徒歩13分 ,東京都品川区荏原2-3-4,,所有権 ,53.84m2（バルコニー 6.17m2）,2LDK東南向き,"22,100円 / 16,150円",全部委託,,,,賃貸中,即時
593143dos,ONE,"1,550万円",7.12%,110.4 万円 / 9.2万円,2001年3月,鉄筋コンクリート造2/4階建 総戸数 30戸,2/4階建,RC造,30戸,京浜急行線 北品川駅  徒歩8分 東京モノレール 天王洲アイル駅  徒歩10分 ,東京都品川区東品川1丁目,,所有権 ,20.44m2（バルコニー 2.80m2）,1K東南向き,"7,890円 / 7,850円",全部委託,,,,賃貸中,相談
601754hqy,ONE,"1,550万円",6.30%,97.8 万円 / 8.2万円,2007年10月,鉄筋コンクリート造2/13階建 総戸数 72戸,2/13階建,RC造,72戸,京浜急行線 立会川駅  徒歩7分 ,東京都品川区南大井4丁目,,所有権 ,21.78m2（バルコニー 3.72m2）,1R,"6,700円 / 5,300円",全部委託,,,,賃貸中,相談
604871tvd,ONE,"1,580万円",7.59%,120 万円 / 10.0万円,1982年6月,鉄骨鉄筋コンクリート造10/13階建（地下 1階） 総戸数 56戸,10/13階建,SRC造,56戸,JR山手線 五反田駅  徒歩7分 東急目黒線 不動前駅  徒歩6分 JR山手線 目黒駅  徒歩12分 ,東京都品川区西五反田5-4-6,,所有権 ,34.76m2（バルコニー 1.98m2）,1R,"9,730円 / 9,700円",全部委託,,,,賃貸中,相談
582747dtf,ONE,"1,600万円",5.92%,,2000年3月,鉄筋コンクリート造8/11階建 総戸数 61戸,8/11階建,RC造,61戸,東急池上線 戸越銀座駅  徒歩4分 都営浅草線 戸越駅  徒歩6分 東急目黒線 武蔵小山駅  徒歩14分 ,東京都品川区平塚2-12-22,,所有権 ,18.01m2（バルコニー 3.71m2）,1K北西向き,"6,200円 / 8,010円",全部委託,,,,賃貸中,相談
598449fyy,ONE,"1,600万円",6.37%,102 万円 / 8.5万円,2000年7月,鉄骨鉄筋コンクリート造6/11階建 総戸数 48戸,6/11階建,SRC造,48戸,JR山手線 目黒駅  徒歩11分 東急目黒線 不動前駅  徒歩5分 ,東京都品川区西五反田3丁目,,所有権 ,20.02m2（バルコニー 3.02m2）,1K北向き,"7,500円 / 6,900円",全部委託,,,,賃貸中,相談
600900pi0,ONE,"1,600万円",6.49%,103.92 万円 / 8.7万円,2005年3月,鉄筋コンクリート造4/8階建,4/8階建,RC造,---,京浜急行線 大森海岸駅  徒歩3分 JR京浜東北線・根岸線 大森駅  徒歩7分 ,東京都品川区南大井3,,所有権 ,20.15m2（バルコニー 3.1m2）,1K南西向き,"7,100円 / 1,200円",全部委託,,,,賃貸中,相談
601664ja2,ONE,"1,600万円",6.27%,100.32 万円 / 8.4万円,2007年8月,鉄筋コンクリート造6/10階建,6/10階建,RC造,---,JR京浜東北線・根岸線 大井町駅  徒歩11分 ,東京都品川区大井5丁目,,,20.46m2（バルコニー なし）,1R,"8,000円 / 1,600円",全部委託,,,,賃貸中,相談
6036601aq,ONE,"1,650万円",5.67%,93.6 万円 / 7.8万円,2002年8月,鉄骨鉄筋コンクリート造3/14階建 総戸数 75戸,3/14階建,SRC造,75戸,東急大井町線 旗の台駅  徒歩5分 ,東京都品川区旗の台6丁目,,所有権 ,19.61m2（バルコニー 2.7m2）,1K南向き,"7,500円 / 1,500円",全部委託,,,,賃貸中,相談
5792328es,ONE,"1,680万円",5.79%,97 万円 / 8.1万円,2005年3月,鉄筋コンクリート造4/8階建 総戸数 59戸,4/8階建,RC造,59戸,JR京浜東北線・根岸線 大森駅  徒歩7分 ,東京都品川区南大井3丁目,,所有権 ,20.12m2（バルコニー 3.08m2）,1K東向き,"7,100円 / 1,200円",全部委託,,,,賃貸中,即時
597153v6u,ONE,"1,680万円",,,2004年2月,鉄骨鉄筋コンクリート造4/13階建 総戸数 90戸,4/13階建,SRC造,90戸,JR山手線 五反田駅  徒歩10分 東急池上線 大崎広小路駅  徒歩6分 ,東京都品川区西五反田7丁目,,所有権 ,21.83m2（バルコニー 3.58m2）,1R南西向き,"5,200円 / 2,300円",全部委託,,,,賃貸中,即時
604516izi,ONE,"1,680万円",6.42%,108 万円 / 9.0万円,2005年4月,鉄骨鉄筋コンクリート造2/4階建,2/4階建,SRC造,---,東急目黒線 武蔵小山駅  徒歩8分 ,東京都品川区荏原4丁目,,所有権 ,21.09m2（バルコニー なし）,1K,"7,055円 / 2,950円",全部委託,,,,賃貸中,相談
6045362eg,ONE,"1,690万円",6.31%,106.8 万円 / 8.9万円,2003年3月,鉄筋コンクリート造5/5階建 総戸数 43戸,5/5階建,RC造,43戸,京急空港線 鮫州駅  徒歩7分 りんかい線 品川シーサイド駅  徒歩10分 ,東京都品川区東大井2丁目,,所有権 ,27.23m2（バルコニー なし）,1K,"7,810円 / 2,040円",全部委託,,,,賃貸中,相談
532789ezh,ONE,"1,700万円",5.64%,96 万円 / 8.0万円,2004年2月,鉄骨鉄筋コンクリート造11/13階建 総戸数 90戸,11/13階建,SRC造,90戸,JR山手線 五反田駅  徒歩10分 東急池上線 大崎広小路駅  徒歩6分 ,東京都品川区西五反田7丁目,,所有権 ,21.83m2（バルコニー 3.58m2）,1K南西向き,"5,200円 / 2,300円",全部委託,,,,賃貸中,相談
581022ffs,ONE,"1,700万円",6.28%,106.8 万円 / 8.9万円,2003年9月,鉄筋コンクリート造2/4階建 総戸数 37戸,2/4階建,RC造,37戸,京浜急行線 新馬場駅  徒歩6分 京浜急行線 北品川駅  徒歩9分 ,東京都品川区北品川3-9-9,,所有権 ,22.85m2（バルコニー 3.65m2）,1K南向き,"5,940円 / 2,380円",全部委託,,,,賃貸中,相談
585684mdq,ONE,"1,700万円",6.07%,103.2 万円 / 8.6万円,2004年4月,鉄筋コンクリート造2/10階建 総戸数 41戸,2/10階建,RC造,41戸,東急目黒線 不動前駅  徒歩3分 ,東京都品川区西五反田3丁目,,所有権 ,22.60m2（バルコニー 2.61m2）,1K,"10,920円 / 0円",全部委託,,,,賃貸中,相談
595802was,ONE,"1,700万円",6.00%,102 万円 / 8.5万円,2000年11月,鉄筋コンクリート造6/10階建 総戸数 57戸,6/10階建,RC造,57戸,都営浅草線 中延駅  徒歩5分 ,東京都品川区中延6-9-10,,所有権 ,19.55m2（バルコニー 2.99m2）,1K東向き,"12,900円 / 0円",全部委託,,,,賃貸中,相談
597172b7d,ONE,"1,700万円",6.21%,105.6 万円 / 8.8万円,2006年2月,鉄筋コンクリート造3/8階建 総戸数 37戸,3/8階建,RC造,37戸,東急目黒線 不動前駅  徒歩5分 JR山手線 五反田駅  徒歩10分 JR山手線 目黒駅  徒歩12分 ,東京都品川区西五反田3-9-15,,所有権 ,20.47m2（バルコニー なし）,1K東南向き,"13,860円 / 0円",全部委託,,,,賃貸中,即時
601285i6q,ONE,"1,700万円",6.28%,106.8 万円 / 8.9万円,2000年9月,鉄骨鉄筋コンクリート造9/12階建 総戸数 31戸,9/12階建,SRC造,31戸,JR京浜東北線・根岸線 大井町駅  徒歩4分 京浜急行線 大井町駅  徒歩6分 ,東京都品川区大井1,,所有権 ,20.16m2（バルコニー 3.36m2）,1K東向き,"8,100円 / 3,240円",全部委託,,,,空室,相談
605678ial,ONE,"1,700万円",5.65%,96 万円 / 8.0万円,2002年8月,鉄骨鉄筋コンクリート造3/14階建 総戸数 75戸,3/14階建,SRC造,75戸,東急池上線 旗の台駅  徒歩5分 東急池上線 長原駅  徒歩5分 ,東京都品川区旗の台6丁目,,所有権 ,23.19m2（バルコニー 3.13m2）,1K南西向き,"8,800円 / 1,760円",全部委託,,,,空室,即時
605738edb,ONE,"1,700万円",6.35%,108 万円 / 9.0万円,2003年8月,鉄骨鉄筋コンクリート造6/10階建 総戸数 26戸,6/10階建,SRC造,26戸,JR京浜東北線・根岸線 大井町駅  徒歩4分 東急大井町線 大井町駅  徒歩6分 りんかい線 大井町駅  徒歩4分 ,東京都品川区大井1丁目,,所有権 ,20.23m2（バルコニー 3.13m2）,1K南向き,"9,137円 / 9,760円",全部委託,,,,賃貸中,相談
604924sxj,ONE,"1,710万円",6.31%,108 万円 / 9.0万円,2005年5月,鉄筋コンクリート造5/11階建 総戸数 36戸,5/11階建,RC造,36戸,JR山手線 五反田駅  徒歩6分 都営浅草線 五反田駅  徒歩5分 東急目黒線 不動前駅  徒歩8分 ,東京都品川区西五反田2丁目,,所有権 ,18.04m2（バルコニー 3.00m2）,1K,"8,100円 / 3,240円",全部委託,,,,賃貸中,相談
59871000t,ONE,"1,730万円",5.97%,103.44 万円 / 8.6万円,2003年7月,鉄筋コンクリート造2/4階建 総戸数 48戸,2/4階建,RC造,48戸,京浜急行線 新馬場駅  徒歩5分 京浜急行線 北品川駅  徒歩7分 ,東京都品川区北品川3丁目,,所有権 ,23.70m2（バルコニー 3.60m2）,1K北向き,"7,200円 / 1,200円",全部委託,,,,賃貸中,相談
598917ipq,ONE,"1,730万円",6.45%,111.6 万円 / 9.3万円,2004年2月,鉄骨鉄筋コンクリート造7/13階建 総戸数 90戸,7/13階建,SRC造,90戸,東急池上線 大崎広小路駅  徒歩6分 JR山手線 五反田駅  徒歩10分 都営浅草線 五反田駅  徒歩10分 ,東京都品川区西五反田7丁目,,所有権 ,22.56m2（バルコニー 3.21m2）,1K北西向き,"5,100円 / 2,300円",全部委託,,,,賃貸中,相談
598930y8k,ONE,"1,730万円",6.10%,105.6 万円 / 8.8万円,2004年2月,鉄骨鉄筋コンクリート造10/13階建 総戸数 90戸,10/13階建,SRC造,90戸,東急池上線 大崎広小路駅  徒歩6分 JR山手線 五反田駅  徒歩10分 都営浅草線 五反田駅  徒歩10分 ,東京都品川区西五反田7丁目,,所有権 ,21.83m2（バルコニー 3.58m2）,1K南西向き,"5,000円 / 2,300円",全部委託,,,,賃貸中,相談
58569991j,ONE,"1,750万円",6.24%,109.2 万円 / 9.1万円,2004年4月,鉄筋コンクリート造5/10階建 総戸数 41戸,5/10階建,RC造,41戸,東急目黒線 不動前駅  徒歩3分 ,東京都品川区西五反田3丁目,,所有権 ,22.6m2（バルコニー 2.61m2）,1K,"10,920円 / 0円",全部委託,,,,賃貸中,相談
585786a64,ONE,"1,750万円",6.10%,106.8 万円 / 8.9万円,2003年3月,鉄筋コンクリート造5/5階建,5/5階建,RC造,---,京浜急行線 鮫洲駅  徒歩7分 京浜急行線 立会川駅  徒歩7分 ,東京都品川区東大井2丁目,,所有権 ,27.23m2（バルコニー 3.08m2）,1K,"7,810円 / 2,040円",全部委託,,,,賃貸中,相談
588520g7z,ONE,"1,750万円",6.10%,106.8 万円 / 8.9万円,2003年3月,鉄筋コンクリート造5/5階建 総戸数 43戸,5/5階建,RC造,43戸,京浜急行線 鮫洲駅  徒歩7分 りんかい線 品川シーサイド駅  徒歩10分 JR京浜東北線・根岸線 大井町駅  徒歩13分 ,東京都品川区東大井2-7-3,,所有権 ,27.23m2（バルコニー 3.08m2）,1K西向き,"7,810円 / 2,040円",全部委託,,,,賃貸中,相談
532779lzx,ONE,"1,800万円",5.80%,104.4 万円 / 8.7万円,2007年11月,鉄筋コンクリート造3/8階建 総戸数 108戸,3/8階建,RC造,108戸,京浜急行線 新馬場駅  徒歩6分 ,東京都品川区南品川4丁目,,所有権 ,20.3m2（バルコニー 2.97m2）,1K東向き,"7,500円 / 1,500円",全部委託,,,,賃貸中,相談
591682dvr,ONE,"1,800万円",6.00%,108 万円 / 9.0万円,2004年9月,鉄筋コンクリート造5/9階建 総戸数 24戸,5/9階建,RC造,24戸,JR山手線 五反田駅  徒歩5分 ,東京都品川区東五反田1-25-18,,所有権 ,22.11m2（バルコニー 2.92m2）,1K西向き,"14,200円 / 0円",全部委託,,,,賃貸中,相談
5955439sq,ONE,"1,800万円",6.00%,108 万円 / 9.0万円,2004年9月,鉄筋コンクリート造5/9階建,5/9階建,RC造,---,JR山手線 五反田駅  徒歩5分 ,東京都品川区五反田1-25-18,,所有権 ,22.11m2（バルコニー 2.92m2）,1K,"10,000円 / 4,200円",全部委託,,,,賃貸中,相談
597292pow,TPO,"1,800万円",10.00%,180 万円 / 15.0万円,1998年3月,鉄筋コンクリート造1/5階建 総戸数 74戸,1/5階建,RC造,74戸,JR京浜東北線・根岸線 大井町駅  徒歩5分 ,東京都品川区東大井5-23-16,,,33.63m2（バルコニー なし）,店舗,"5,300円 / 6,800円",全部委託,,,,空室,即時
584125phk,ONE,"1,830万円",5.96%,109.2 万円 / 9.1万円,2006年8月,鉄筋コンクリート造6/14階建 総戸数 219戸,6/14階建,RC造,219戸,都営浅草線 戸越駅  徒歩7分 JR山手線 五反田駅  徒歩11分 ,東京都品川区西五反田8丁目,,所有権 ,21.93m2（バルコニー 3.65m2）,1K西向き,"6,200円 / 1,300円",全部委託,,,,賃貸中,相談
584629fym,ONE,"1,850万円",5.38%,102.36 万円 / 8.5万円,2006年9月,鉄筋コンクリート造2/14階建 総戸数 218戸,2/14階建,RC造,218戸,都営浅草線 戸越駅  徒歩6分 東急池上線 大崎広小路駅  徒歩6分 ,東京都品川区西五反田8丁目,,所有権 ,21.93m2（バルコニー 3.65m2）,1K西向き,"6,200円 / 1,300円",全部委託,,,,賃貸中,相談
589160af9,ONE,"1,850万円",6.48%,120 万円 / 10.0万円,2002年12月,鉄骨鉄筋コンクリート造5/13階建 総戸数 40戸,5/13階建,SRC造,40戸,京浜急行線 立会川駅  徒歩6分 ,東京都品川区南大井4-11-4,,所有権 ,30.77m2（バルコニー 2.40m2）,1R東南向き,"10,690円 / 9,230円",全部委託,,,,賃貸中,相談
598596z5f,ONE,"1,850万円",5.83%,108 万円 / 9.0万円,2003年8月,鉄骨鉄筋コンクリート造4/13階建 総戸数 43戸,4/13階建,SRC造,43戸,東急池上線 戸越銀座駅  徒歩8分 JR山手線 五反田駅  徒歩12分 ,東京都品川区西五反田6-14-4,,所有権 ,22.31m2（バルコニー 2.71m2）,1K南向き,"7,000円 / 7,000円",全部委託,,,,賃貸中,相談
606884gv6,ONE,"1,880万円",6.03%,113.46 万円 / 9.5万円,2004年12月,鉄筋コンクリート造11/11階建 総戸数 70戸,11/11階建,RC造,70戸,JR山手線 五反田駅  徒歩4分 都営浅草線 五反田駅  徒歩2分 ,東京都品川区東五反田1丁目,,所有権 ,21.39m2（バルコニー 3.25m2）,1K西向き,"6,395円 / 5,780円",全部委託,,,,賃貸中,相談
599182pfg,ONE,"1,900万円",5.81%,110.4 万円 / 9.2万円,2005年11月,鉄筋コンクリート造11/11階建 総戸数 71戸,11/11階建,RC造,71戸,JR山手線 五反田駅  徒歩4分 都営浅草線 五反田駅  徒歩2分 ,東京都品川区東五反田1,,所有権 ,20.54m2（バルコニー 2.92m2）,1K北向き,"6,185円 / 5,550円",全部委託,,,,賃貸中,相談
599329elv,ONE,"1,900万円",6.12%,116.4 万円 / 9.7万円,2007年2月,鉄筋コンクリート造3/8階建,3/8階建,RC造,---,JR京浜東北線・根岸線 大井町駅  徒歩5分 りんかい線 大井町駅  徒歩5分 東急大井町線 東急大井町駅  徒歩7分 ,東京都品川区大井4-7-4,,所有権 ,23.91m2（バルコニー なし）,1K北向き,"11,080円 / 5,880円",全部委託,,,,賃貸中,相談
604412ezl,ONE,"1,900万円",6.28%,119.4 万円 / 10.0万円,2006年3月,鉄筋コンクリート造4/7階建 総戸数 32戸,4/7階建,RC造,32戸,東急目黒線 西小山駅  徒歩9分 ,東京都品川区荏原6-5-2,,所有権 ,24.90m2（バルコニー 3.60m2）,1K,"8,915円 / 5,980円",全部委託,,,,賃貸中,即時
606252est,ONE,"1,900万円",6.82%,129.6 万円 / 10.8万円,2002年2月,鉄筋コンクリート造1/5階建 総戸数 30戸,1/5階建,RC造,30戸,JR横須賀線 西大井駅  徒歩1分 JR湘南新宿ライン 西大井駅  徒歩1分 ,東京都品川区二葉2丁目,,所有権 ,24.02m2（バルコニー 7.08m2）,1K南向き,"8,000円 / 2,500円",全部委託,,,,賃貸中,相談
606987qvi,ONE,"1,900万円",5.81%,110.4 万円 / 9.2万円,2004年11月,鉄筋コンクリート造11/11階建 総戸数 71戸,11/11階建,RC造,71戸,JR山手線 五反田駅  徒歩4分 都営浅草線 五反田駅  徒歩2分 ,東京都品川区東五反田1-6-2,,所有権 ,20.54m2（バルコニー 2.92m2）,1K北向き,"6,185円 / 5,550円",全部委託,,,,賃貸中,相談
598244e5u,ONE,"1,920万円",6.00%,115.2 万円 / 9.6万円,2006年12月,鉄筋コンクリート造7/10階建 総戸数 29戸,7/10階建,RC造,29戸,JR山手線 大崎駅  徒歩4分 ,東京都品川区大崎1丁目,,所有権 ,20.06m2（バルコニー 2.57m2）,1K南西向き,"12,640円 / 2,810円",全部委託,,,,賃貸中,相談
583843srw,ONE,"1,930万円",6.03%,116.4 万円 / 9.7万円,2008年5月,鉄筋コンクリート造12/12階建 総戸数 55戸,12/12階建,RC造,55戸,JR京浜東北線・根岸線 大井町駅  徒歩7分 東急大井町線 大井町駅  徒歩7分 りんかい線 大井町駅  徒歩7分 ,東京都品川区大井3丁目,,所有権 ,22.20m2（バルコニー 4.20m2）,1K西向き,"8,100円 / 1,620円",全部委託,,,,賃貸中,相談
579339czb,ONE,"1,980万円",6.60%,130.8 万円 / 10.9万円,2005年5月,鉄筋コンクリート造1/4階建 総戸数 32戸,1/4階建,RC造,32戸,東急目黒線 武蔵小山駅  徒歩8分 東急池上線 戸越銀座駅  徒歩14分 ,東京都品川区荏原4-12-19,,,29.53m2（バルコニー 20.94m2）,1R南西向き,"9,585円 / 4,130円",全部委託,,,,賃貸中,相談
